,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
920,CHEMBL3703120,CC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,55.0,active,416.52800000000025,6.068200000000004,1.0,4.0,55.0,7.259637310505756
925,CHEMBL3703125,Cn1cncc1-c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,97.0,active,408.50500000000005,4.504700000000002,2.0,4.0,97.0,7.013228265733755
927,CHEMBL3703127,NC1(c2ccc(-c3nc4ccc(-c5nn[nH]n5)cn4c3-c3ccccc3)cc2)CCC1,56.0,active,381.47900000000004,5.2088000000000045,1.0,4.0,56.0,7.251811972993799
932,CHEMBL3703131,NC1(c2ccc(-c3nc4ccc(Cl)cn4c3-c3ccccc3)cc2)CCC1,88.0,active,435.5310000000003,5.404900000000005,2.0,5.0,88.0,7.055517327849832
936,CHEMBL3703135,CC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,69.0,active,397.48200000000026,4.496800000000003,3.0,4.0,69.0,7.161150909262744
937,CHEMBL3703136,COc1cc(Cl)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,51.0,active,426.5200000000002,4.639600000000003,1.0,5.0,51.0,7.292429823902063
938,CHEMBL3703137,COc1cc(OC)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,64.0,active,354.457,4.588400000000003,2.0,4.0,64.0,7.1938200260161125
939,CHEMBL3703138,CCc1cc(OC)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,50.0,active,396.494,4.9646000000000035,2.0,4.0,50.0,7.301029995663981
940,CHEMBL3703139,COc1cc(-c2cnc[nH]2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,49.0,active,397.482,4.496800000000003,3.0,4.0,49.0,7.309803919971486
941,CHEMBL3703140,COc1cc(-c2ncc[nH]2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,51.0,active,411.50900000000007,4.757500000000003,3.0,4.0,51.0,7.292429823902063
942,CHEMBL3703141,Cn1cc(-c2ccn3c(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nc3c2)cn1,35.0,active,432.5490000000002,4.377700000000003,2.0,5.0,35.0,7.455931955649724
944,CHEMBL3703143,CC(=O)Nc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,95.0,active,372.4280000000001,3.0776000000000012,3.0,6.0,95.0,7.022276394711152
945,CHEMBL3703144,NC(=O)Nc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,92.0,active,355.44100000000014,4.711800000000002,2.0,4.0,92.0,7.036212172654444
948,CHEMBL3703147,CC(=O)Nc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,92.0,active,416.91200000000015,4.758500000000003,2.0,4.0,92.0,7.036212172654444
952,CHEMBL3703151,C=Cc1cc(OC)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,76.0,active,427.50400000000025,4.558000000000003,1.0,6.0,76.0,7.119186407719209
957,CHEMBL3703157,NC(=O)c1cc(Cl)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,28.0,active,394.478,5.261790000000004,1.0,4.0,28.0,7.552841968657781
961,CHEMBL3703161,COC(=O)COc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,82.0,active,435.53100000000035,5.404900000000005,2.0,5.0,82.0,7.086186147616283
963,CHEMBL3703163,CN(C)C(=O)COc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,97.0,active,398.89700000000005,5.531280000000004,1.0,4.0,97.0,7.013228265733755
970,CHEMBL3703169,COc1cc(-c2cn[nH]c2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,30.0,active,474.5640000000003,5.854800000000006,1.0,6.0,30.0,7.522878745280337
974,CHEMBL3639713,Cc1cn2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)cc2n1,20000.0,inactive,446.55400000000026,5.560500000000004,2.0,5.0,20000.0,4.698970004336019
976,CHEMBL3672480,N#Cc1cccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)c1,82.0,active,419.3260000000002,5.163700000000003,1.0,4.0,82.0,7.086186147616283
979,CHEMBL3672483,COC(=O)c1cccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)c1,58.0,active,459.5530000000003,5.167100000000005,2.0,5.0,58.0,7.236572006437063
980,CHEMBL3672484,NC1(c2ccc(-c3nn4c(-c5ccc(F)cc5)cnc4cc3-c3ccccc3)cc2)CCC1,81.0,active,406.4930000000002,4.791300000000003,2.0,5.0,81.0,7.0915149811213505
982,CHEMBL3672486,NC1(c2ccc(-c3nn4c(-c5cccc(CO)c5)cnc4cc3-c3ccccc3)cc2)CCC1,37.0,active,475.5520000000003,5.249800000000005,1.0,7.0,37.0,7.431798275933005
986,CHEMBL3672490,NC1(c2ccc(-c3nn4c(-c5ccc(F)c(CO)c5)cnc4cc3-c3ccccc3)cc2)CCC1,92.0,active,447.54200000000026,5.471800000000005,1.0,6.0,92.0,7.036212172654444
988,CHEMBL3672492,NC(=O)c1cccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)c1,68.0,active,478.57100000000025,6.008020000000006,2.0,5.0,68.0,7.167491087293763
989,CHEMBL3672493,NC1(c2ccc(-c3nn4c(-c5cn[nH]c5)cnc4cc3-c3ccccc3)cc2)CCC1,67.0,active,448.5450000000002,6.515720000000005,1.0,4.0,67.0,7.173925197299173
992,CHEMBL3672496,NC1(c2ccc(-c3nn4c(-c5ccn[nH]5)cnc4cc3-c3ccccc3)cc2)CCC1,70.0,active,434.54700000000025,5.408140000000006,2.0,5.0,70.0,7.154901959985743
993,CHEMBL3672497,NC1(c2ccc(-c3nn4c(-c5ccc6cn[nH]c6c5)cnc4cc3-c3ccccc3)cc2)CCC1,22.0,active,513.4140000000002,6.969800000000005,1.0,4.0,22.0,7.657577319177793
995,CHEMBL3672499,COc1cncc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)c1,46.0,active,409.4930000000002,3.899700000000002,2.0,5.0,46.0,7.337242168318426
996,CHEMBL3672500,Cc1nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn2c1-c1cccc(C(N)=O)c1,16764.0,inactive,366.46800000000013,5.0442000000000045,1.0,4.0,16764.0,4.775622347838193
997,CHEMBL3672501,Cc1nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn2c1-c1ccc(F)c(CO)c1,16725.0,inactive,423.5200000000002,4.208120000000003,2.0,5.0,16725.0,4.776633873560139
1001,CHEMBL3672506,Cc1cc(-c2c(C)nc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)[nH]n1,17150.0,inactive,356.42900000000014,4.1068000000000024,2.0,5.0,17150.0,4.7657358756212105
1002,CHEMBL3672507,NC1(c2ccc(-c3nn4c(-c5ccc(F)cc5)c(Br)nc4cc3-c3ccccc3)cc2)CCC1,41.0,active,368.48400000000015,5.0180400000000045,1.0,4.0,41.0,7.3872161432802645
1006,CHEMBL3672511,Cc1nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn2c1/C=C/C(N)=O,20000.0,inactive,383.4550000000002,3.5001000000000015,2.0,5.0,20000.0,4.698970004336019
1007,CHEMBL3672512,COC(=O)/C=C/c1c(C)nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12,10120.0,inactive,428.4920000000003,4.196400000000002,1.0,7.0,10120.0,4.99481948749622
1008,CHEMBL3672513,C=Cc1c(C)nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12,16689.0,inactive,413.4810000000002,3.508700000000001,2.0,6.0,16689.0,4.777569685339509
1009,CHEMBL3672514,CCc1c(C)nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12,20000.0,inactive,172.231,2.6935400000000005,1.0,1.0,20000.0,4.698970004336019
1012,CHEMBL3977365,COc1nc(Br)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,33.0,active,436.581,4.544900000000003,2.0,6.0,33.0,7.481486060122112
1013,CHEMBL3895917,CCc1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c(OC)n1,34.0,active,437.569,3.0604000000000005,2.0,7.0,34.0,7.468521082957745
1015,CHEMBL3932688,NC(=O)c1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2cn1,97.0,active,491.6100000000002,6.911200000000005,1.0,3.0,97.0,7.013228265733755
1016,CHEMBL3956697,COC(=O)c1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c(OC)n1,86.0,active,491.6100000000002,6.911200000000005,1.0,3.0,86.0,7.0655015487564325
1017,CHEMBL3931748,COc1nc(C(N)=O)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,14.0,active,457.4860000000002,4.128800000000003,2.0,6.0,14.0,7.853871964321762
1018,CHEMBL540487,Cc1n[nH]c(C)c1-c1ccccc1,72000.0,inactive,526.3710000000002,3.6453000000000015,3.0,6.0,72000.0,4.142667503568732
1019,CHEMBL1609052,Cc1n[nH]c(N)c1-c1ccccc1,660000.0,inactive,499.34500000000025,3.891600000000002,3.0,6.0,660000.0,3.1804560644581312
1022,CHEMBL4245507,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,10000.0,inactive,468.9920000000003,5.491400000000005,2.0,6.0,10000.0,5.0
1023,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,41.5,active,526.0440000000003,5.449800000000004,3.0,7.0,41.5,7.3819519032879075
1024,CHEMBL4446681,CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,21000.0,inactive,484.00700000000035,5.073600000000003,3.0,7.0,21000.0,4.6777807052660805
1025,CHEMBL4446681,CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,100000.0,inactive,469.9800000000003,4.886400000000004,2.0,7.0,100000.0,4.0
1026,CHEMBL4438748,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,10000.0,inactive,301.35300000000007,3.373120000000001,1.0,5.0,10000.0,5.0
1027,CHEMBL4440965,CNC(=O)C[C@@H]1C[C@@H](c2ccc(F)c(F)c2)[C@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)CN1,1.2,active,343.434,4.362200000000002,1.0,5.0,1.2,8.920818753952375
1028,CHEMBL4441825,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CCO)C[C@H]2c2ccc(F)c(F)c2)oc1Cl,0.54,active,352.82900000000006,2.9452000000000007,2.0,6.0,0.54,9.267606240177031
1029,CHEMBL4457064,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)oc1Cl.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.64,active,366.85600000000005,3.25362,2.0,6.0,0.64,9.193820026016112
1030,CHEMBL3137336,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,1.0,active,387.2740000000001,3.598600000000001,2.0,6.0,1.0,9.0
1031,CHEMBL4523032,Cl.Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,4.5,active,428.92700000000013,4.612200000000002,2.0,6.0,4.5,8.346787486224656
1032,CHEMBL4519558,CC(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1.Cl,3.2,active,485.9790000000002,4.570600000000003,3.0,7.0,3.2,8.494850021680094
1033,CHEMBL4574111,Cl.Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,2.8,active,485.9790000000002,4.570600000000003,3.0,7.0,2.8,8.55284196865778
1034,CHEMBL4544109,Cl.Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(C2(N)CCC2)cc1,36.0,active,418.8920000000001,3.335300000000001,3.0,7.0,36.0,7.443697499232712
1035,CHEMBL4535365,Cc1ccc(-n2c(-c3cccnc3N)nc3cccnc32)cc1,20000.0,inactive,429.91500000000013,4.007200000000002,2.0,7.0,20000.0,4.698970004336019
1036,CHEMBL2177840,CC(C)(C)c1ccc(-n2c(-c3cccnc3N)nc3cccnc32)cc1,16000.0,inactive,468.9920000000003,5.491400000000005,2.0,6.0,16000.0,4.795880017344075
1043,CHEMBL4513257,Cl.NCc1ccc(-n2c(-c3cccnc3N)nc3ccc(-c4ccccc4)nc32)cc1,33.0,active,425.89200000000005,3.664520000000002,2.0,6.0,33.0,7.481486060122112
1044,CHEMBL4546484,CC(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(CN)cc4)c3n2)c1.Cl,24.0,active,365.4410000000001,1.4418799999999996,0.0,7.0,24.0,7.619788758288394
1045,CHEMBL4586184,CC(=O)Nc1ccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(CN)cc4)c3n2)cc1.Cl,79.0,active,425.87500000000017,6.033200000000004,2.0,4.0,79.0,7.102372908709558
1046,CHEMBL4576518,Cl.NCc1ccc(-n2c(-c3cccnc3N)nc3ccc(-c4cn[nH]c4)nc32)cc1,14.0,active,439.90200000000016,5.929320000000003,2.0,3.0,14.0,7.853871964321762
1049,CHEMBL4523032,Cl.Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,14.0,active,391.4300000000001,4.967500000000004,2.0,3.0,14.0,7.853871964321762
1053,CHEMBL4519558,CC(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1.Cl,7.1,active,445.40000000000015,5.384800000000003,2.0,3.0,7.1,8.148741651280925
1054,CHEMBL4574111,Cl.Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,5.4,active,463.3900000000001,5.523900000000003,2.0,3.0,5.4,8.267606240177031
1055,CHEMBL4544109,Cl.Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(C2(N)CCC2)cc1,2.5,active,479.84500000000014,6.0382000000000025,2.0,3.0,2.5,8.602059991327963
1056,CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,23000.0,inactive,481.3800000000001,5.663000000000002,2.0,3.0,23000.0,4.638272163982407
1057,CHEMBL4550702,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,100000.0,inactive,458.0060000000002,3.1010000000000018,2.0,6.0,100000.0,4.0
1060,CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,100000.0,inactive,510.1070000000004,4.7980000000000045,1.0,6.0,100000.0,4.0
1073,CHEMBL2177390,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,32.0,active,481.3500000000002,3.116200000000001,0.0,5.0,32.0,7.494850021680094
1074,CHEMBL4787195,CC(C)NCC(C(=O)N1CCN(c2ncnc3sc4c(c23)CCC4)CC1)c1ccc(Br)cc1,136000.0,inactive,458.5400000000003,1.1301999999999994,0.0,7.0,136000.0,3.8664610916297826
1075,CHEMBL4745768,O=C(C(CNC1CCCCC1)c1ccc(Cl)cc1)N1CCN(c2ncnc3sc4c(c23)CCC4)CC1,130000.0,inactive,383.45500000000004,3.5001000000000024,2.0,5.0,130000.0,3.886056647693163
1080,CHEMBL4094562,C#Cc1nc(Nc2ccccc2)nc2[nH]cnc12,55400.0,inactive,431.9680000000002,2.3611199999999997,2.0,6.0,55400.0,4.2564902352715706
1081,CHEMBL2325741,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,7.0,active,402.92600000000016,2.4587000000000003,2.0,4.0,7.0,8.154901959985743
1082,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,21.5,active,456.9780000000003,2.4451,2.0,6.0,21.5,7.667561540084395
1083,CHEMBL4440965,CNC(=O)C[C@@H]1C[C@@H](c2ccc(F)c(F)c2)[C@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)CN1,0.2,active,471.0050000000002,3.0061000000000018,2.0,6.0,0.2,9.698970004336019
1084,CHEMBL4460756,Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)cc1,6.0,active,508.45400000000024,2.3705000000000003,2.0,7.0,6.0,8.221848749616356
1085,CHEMBL2177390,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,3.8,active,471.9930000000003,1.9486999999999994,2.0,7.0,3.8,8.42021640338319
1087,CHEMBL4866810,Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cc(F)cc(F)c2)c(F)c1,8.8,active,471.0050000000002,3.0061000000000018,2.0,6.0,8.8,8.05551732784983
1088,CHEMBL4874391,Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cc(F)cc(F)c2)cc1F,7.1,active,524.9750000000003,3.5485000000000015,2.0,6.0,7.1,8.148741651280925
1090,CHEMBL4556790,Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c(F)c1,97.5,active,507.4660000000002,3.112900000000001,2.0,6.0,97.5,7.010995384301463
1096,CHEMBL4751394,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,18.0,active,468.98900000000026,2.6160000000000005,2.0,6.0,18.0,7.7447274948966935
1097,CHEMBL4751394,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,36.0,active,468.98900000000026,2.6160000000000005,2.0,6.0,36.0,7.443697499232712
1098,CHEMBL4751394,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,20000.0,inactive,468.0010000000002,3.973200000000002,2.0,5.0,20000.0,4.698970004336019
1100,CHEMBL4795065,C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)c2c1,59.0,active,497.04300000000023,3.2521000000000013,2.0,6.0,59.0,7.229147988357855
1103,CHEMBL5185923,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2CCC(=O)N3)CC1)c1ccc(Cl)cc1,21.0,active,483.0160000000002,3.147000000000001,2.0,6.0,21.0,7.6777807052660805
1104,CHEMBL5187287,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2C(C)CC(=O)N3)CC1)c1ccc(Cl)cc1,6.0,active,497.04300000000035,3.5387000000000013,2.0,6.0,6.0,8.221848749616356
1105,CHEMBL5195664,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2N(C)CC(=O)N3)CC1)c1ccc(Cl)cc1.Cl,23.0,active,531.0570000000004,3.0954000000000006,3.0,7.0,23.0,7.638272163982407
1108,CHEMBL5206905,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)CC1)c1ccc(Cl)cc1,24.0,active,497.04300000000023,3.5371000000000015,2.0,6.0,24.0,7.619788758288394
1110,CHEMBL5189610,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C(F)(F)F)CC(=O)N3)CC1)c1ccc(Cl)cc1,15.0,active,483.0160000000002,3.147000000000002,2.0,6.0,15.0,7.823908740944319
1111,CHEMBL5187546,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2CC(C)C(=O)N3)CC1)c1ccc(Cl)cc1.Cl,29.0,active,479.05381422400023,3.006100000000001,2.0,6.0,29.0,7.5376020021010435
1114,CHEMBL5192188,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2C(C)OC(=O)N3)CC1)c1ccc(Cl)cc1,11.0,active,484.98800000000017,3.3244000000000016,2.0,7.0,11.0,7.958607314841775
1116,CHEMBL5175332,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)OC(=O)N3)CC1)c1ccc(Cl)cc1,11.0,active,498.0310000000002,2.4797000000000002,2.0,7.0,11.0,7.958607314841775
1118,CHEMBL5169446,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@@H]2C[C@@H]2C(=O)N3)CC1)c1ccc(Cl)cc1,95.0,active,481.00000000000017,2.9010000000000016,2.0,6.0,95.0,7.022276394711152
1125,CHEMBL5174965,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)CC12CC2)c1ccc(Cl)cc1,40.0,active,596.691,5.861700000000005,3.0,6.0,40.0,7.3979400086720375
1127,CHEMBL5190647,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)C[C@H]1C)c1ccc(Cl)cc1,15.0,active,383.45500000000004,3.5001000000000024,2.0,5.0,15.0,7.823908740944319
1128,CHEMBL5195745,CC(C)NC[C@@H](C(=O)N1C2CCC1CN(c1ncnc3c1[C@H](C)CC(=O)N3)C2)c1ccc(Cl)cc1,63.0,active,596.691,5.861700000000005,3.0,6.0,63.0,7.200659450546418
1129,CHEMBL5177491,CC(C)NC[C@@H](C(=O)N1CC2CCC(C1)N2c1ncnc2c1[C@H](C)CC(=O)N2)c1ccc(Cl)cc1,71.0,active,480.3990000000003,5.086300000000003,2.0,5.0,71.0,7.1487416512809245
1131,CHEMBL5169427,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)[C@H]2C[C@H]21)c1ccc(Cl)cc1,6.3,active,432.5310000000003,5.069600000000003,2.0,6.0,6.3,8.200659450546418
1132,CHEMBL5175628,[2H]C1([2H])N(C(=O)[C@H](CNC(C)C)c2ccc(Cl)cc2)C([2H])([2H])C([2H])([2H])N(c2ncnc3c2[C@H](C)CC(=O)N3)C1([2H])[2H],40.0,active,1114.474999999999,10.431319999999992,6.0,13.0,40.0,7.3979400086720375
1133,CHEMBL5189707,CC(C)NC[C@@H](C(=O)N1[C@@H]2CC[C@H]1CN(c1ncnc3c1[C@H](C)OC(=O)N3)C2)c1ccc(Cl)cc1,4.9,active,1114.474999999999,10.431319999999992,6.0,13.0,4.9,8.309803919971486
1134,CHEMBL5180219,CC(C)NC[C@@H](C(=O)N1C[C@H]2CC[C@@H](C1)N2c1ncnc2c1[C@H](C)OC(=O)N2)c1ccc(Cl)cc1,33.0,active,1204.5999999999988,12.655819999999988,5.0,13.0,33.0,7.481486060122112
1135,CHEMBL5197007,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)OC(=O)N3)[C@H]2C[C@H]21)c1ccc(Cl)cc1,1.2,active,532.874,3.0111000000000017,1.0,6.0,1.2,8.920818753952375
1136,CHEMBL5190230,CC(C)NC[C@@H](C(=O)N1C2CCC1CN(c1ncnc3c1N(C)CC(=O)N3)C2)c1ccc(Cl)cc1.O=CO,46.0,active,586.7440000000001,5.516700000000005,2.0,8.0,46.0,7.337242168318426
1139,CHEMBL5182446,C[C@@H]1CC(=O)Nc2ncnc(N3CCN(C(=O)[C@H](CNC4CC4)c4ccc(Cl)cc4)[C@@H]4C[C@@H]43)c21,5.7,active,480.3990000000003,5.086300000000003,2.0,5.0,5.7,8.244125144327509
1140,CHEMBL5199199,C[C@@H]1CC(=O)Nc2ncnc(N3CCN(C(=O)[C@H](CNC4C5COCC54)c4ccc(Cl)cc4)[C@@H]4C[C@@H]43)c21,28.2,active,383.45500000000004,3.5001000000000024,2.0,5.0,28.2,7.549750891680639
1141,CHEMBL5193325,COC1CCC(NC[C@@H](C(=O)N2CCN(c3ncnc4c3[C@H](C)CC(=O)N4)[C@H]3C[C@H]32)c2ccc(Cl)cc2)CC1,6.9,active,427.3320000000001,3.894300000000002,2.0,5.0,6.9,8.161150909262744
1142,CHEMBL5187508,C[C@@H]1CC(=O)Nc2ncnc(N3CCN(C(=O)[C@H](CN)c4ccc(Cl)cc4)[C@@H]4C[C@@H]43)c21,73.0,active,429.25400000000013,3.5649000000000015,2.0,5.0,73.0,7.136677139879544
1143,CHEMBL2177390,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,48.0,active,407.4770000000002,4.242700000000003,2.0,5.0,48.0,7.318758762624412
1144,CHEMBL4751394,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,20.0,active,425.4930000000002,1.5841999999999998,3.0,10.0,20.0,7.698970004336019
1146,CHEMBL4795065,C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)c2c1,68.0,active,812.4560000000001,6.207200000000006,3.0,9.0,68.0,7.167491087293763
1148,CHEMBL4751394,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,18.0,active,341.8460000000001,3.1517000000000017,2.0,4.0,18.0,7.7447274948966935
1149,CHEMBL4795065,C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)c2c1,59.0,active,337.8540000000001,4.399600000000002,2.0,2.0,59.0,7.229147988357855
1150,CHEMBL4635254,Cl.Cl.NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,12.0,active,313.78799999999995,2.9247000000000005,3.0,3.0,12.0,7.920818753952375
1151,CHEMBL4751394,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,36.0,active,407.4770000000002,4.242700000000003,2.0,5.0,36.0,7.443697499232712
1152,CHEMBL4297188,Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,1.4,active,454.8550000000001,3.9304000000000023,3.0,3.0,1.4,8.853871964321762
